"event_id","time_interval","district","location1","location2","location3","link"
"activist_1323",2020-01-01 18:00:00 HKT--2020-01-01 19:59:59 HKT,"灣仔區","堅拿道西、軒尼詩道",NA,NA,"https://t.me/eatsyrup/28226,https://t.me/eatsyrup/28306,https://t.me/hktgb/45827,https://t.me/tko84/35808,https://t.me/RealTimeMapHK/1281,https://t.me/RealTimeMapHK/1282,https://t.me/taisindonteatteargas/13758,https://t.me/taisindonteatteargas/13762,https://t.me/easternhawkeye/3651,https://t.me/easternhawkeye/3686,https://t.me/easternhawkeye/3687,https://t.me/easternhawkeye/3779,https://t.me/reminder612/25778,https://t.me/reminder612/25805,https://t.me/polyufast/7034,https://t.me/pppnewstg/1890,https://t.me/scottscout/94842,https://t.me/scottscout/95081,https://t.me/ReconsAgency/189,https://t.me/realtimenewsbroadcasts/27474,https://t.me/realtimenewsbroadcasts/27528,https://t.me/canigosomeplacefun/67746,https://t.me/canigosomeplacefun/67789,https://t.me/eduhknews/8782,https://t.me/eduhknews/8783,https://t.me/eduhknews/8789,https://t.me/eduhknews/8808,https://t.me/suck_sentinel_channel/11561,https://t.me/suck_sentinel_channel/11639"
"activist_1324",2020-01-01 18:00:00 HKT--2020-01-01 19:59:59 HKT,"灣仔區","灣仔道、皇后大道東",NA,NA,"https://t.me/eatsyrup/28226,https://t.me/eatsyrup/28306,https://t.me/hktgb/45827,https://t.me/tko84/35808,https://t.me/RealTimeMapHK/1281,https://t.me/RealTimeMapHK/1282,https://t.me/taisindonteatteargas/13758,https://t.me/taisindonteatteargas/13762,https://t.me/easternhawkeye/3651,https://t.me/easternhawkeye/3686,https://t.me/easternhawkeye/3687,https://t.me/easternhawkeye/3779,https://t.me/reminder612/25778,https://t.me/reminder612/25805,https://t.me/polyufast/7034,https://t.me/pppnewstg/1890,https://t.me/scottscout/94842,https://t.me/scottscout/95081,https://t.me/ReconsAgency/189,https://t.me/realtimenewsbroadcasts/27474,https://t.me/realtimenewsbroadcasts/27528,https://t.me/canigosomeplacefun/67746,https://t.me/canigosomeplacefun/67789,https://t.me/eduhknews/8782,https://t.me/eduhknews/8783,https://t.me/eduhknews/8789,https://t.me/eduhknews/8808,https://t.me/suck_sentinel_channel/11561,https://t.me/suck_sentinel_channel/11639"
"activist_1325",2020-01-01 18:00:00 HKT--2020-01-01 19:59:59 HKT,"灣仔區","摩理臣山道、皇后大道東",NA,NA,"https://t.me/eatsyrup/28226,https://t.me/eatsyrup/28306,https://t.me/hktgb/45827,https://t.me/tko84/35808,https://t.me/RealTimeMapHK/1281,https://t.me/RealTimeMapHK/1282,https://t.me/taisindonteatteargas/13758,https://t.me/taisindonteatteargas/13762,https://t.me/easternhawkeye/3651,https://t.me/easternhawkeye/3686,https://t.me/easternhawkeye/3687,https://t.me/easternhawkeye/3779,https://t.me/reminder612/25778,https://t.me/reminder612/25805,https://t.me/polyufast/7034,https://t.me/pppnewstg/1890,https://t.me/scottscout/94842,https://t.me/scottscout/95081,https://t.me/ReconsAgency/189,https://t.me/realtimenewsbroadcasts/27474,https://t.me/realtimenewsbroadcasts/27528,https://t.me/canigosomeplacefun/67746,https://t.me/canigosomeplacefun/67789,https://t.me/eduhknews/8782,https://t.me/eduhknews/8783,https://t.me/eduhknews/8789,https://t.me/eduhknews/8808,https://t.me/suck_sentinel_channel/11561,https://t.me/suck_sentinel_channel/11639"
"activist_1326",2020-01-01 18:00:00 HKT--2020-01-01 19:59:59 HKT,"灣仔區","軒尼詩道、皇后大道東",NA,NA,"https://t.me/eatsyrup/28226,https://t.me/eatsyrup/28306,https://t.me/hktgb/45827,https://t.me/tko84/35808,https://t.me/RealTimeMapHK/1281,https://t.me/RealTimeMapHK/1282,https://t.me/taisindonteatteargas/13758,https://t.me/taisindonteatteargas/13762,https://t.me/easternhawkeye/3651,https://t.me/easternhawkeye/3686,https://t.me/easternhawkeye/3687,https://t.me/easternhawkeye/3779,https://t.me/reminder612/25778,https://t.me/reminder612/25805,https://t.me/polyufast/7034,https://t.me/pppnewstg/1890,https://t.me/scottscout/94842,https://t.me/scottscout/95081,https://t.me/ReconsAgency/189,https://t.me/realtimenewsbroadcasts/27474,https://t.me/realtimenewsbroadcasts/27528,https://t.me/canigosomeplacefun/67746,https://t.me/canigosomeplacefun/67789,https://t.me/eduhknews/8782,https://t.me/eduhknews/8783,https://t.me/eduhknews/8789,https://t.me/eduhknews/8808,https://t.me/suck_sentinel_channel/11561,https://t.me/suck_sentinel_channel/11639"
"activist_1327",2020-01-01 20:00:00 HKT--2020-01-01 21:59:59 HKT,"灣仔區","sogo","崇光","怡和街、軒尼詩道","https://t.me/hongkongstandstrong_live/12122,https://t.me/antiextraditionverifiednews/3191,https://t.me/antiextraditionverifiednews/3192,https://t.me/easternhawkeye/3823,https://t.me/polyufast/7035,https://t.me/realtimenewsbroadcasts/27546,https://t.me/eduhknews/8814,https://t.me/kbflF5c/9785"
"activist_1328",2020-01-01 20:00:00 HKT--2020-01-01 21:59:59 HKT,"灣仔區","銅鑼灣廣場",NA,NA,"https://t.me/hongkongstandstrong_live/12122,https://t.me/antiextraditionverifiednews/3191,https://t.me/antiextraditionverifiednews/3192,https://t.me/easternhawkeye/3823,https://t.me/polyufast/7035,https://t.me/realtimenewsbroadcasts/27546,https://t.me/eduhknews/8814,https://t.me/kbflF5c/9785"
"activist_1329",2020-01-01 20:00:00 HKT--2020-01-01 21:59:59 HKT,"灣仔區","高士威道、怡和街",NA,NA,"https://t.me/hongkongstandstrong_live/12122,https://t.me/antiextraditionverifiednews/3191,https://t.me/antiextraditionverifiednews/3192,https://t.me/easternhawkeye/3823,https://t.me/polyufast/7035,https://t.me/realtimenewsbroadcasts/27546,https://t.me/eduhknews/8814,https://t.me/kbflF5c/9785"
"activist_1330",2020-01-05 14:00:00 HKT--2020-01-05 15:59:59 HKT,"北區","祥華邨",NA,NA,"https://t.me/eatsyrup/28768,https://t.me/universalsentinelsinblack/19152,https://t.me/northstation/12176,https://t.me/northstation/12311"
"activist_1331",2020-01-05 14:00:00 HKT--2020-01-05 15:59:59 HKT,"北區","上水警署",NA,NA,"https://t.me/eatsyrup/28768,https://t.me/universalsentinelsinblack/19152,https://t.me/northstation/12176,https://t.me/northstation/12311"
"activist_1332",2020-01-05 14:00:00 HKT--2020-01-05 15:59:59 HKT,"北區","上水龍琛里",NA,NA,"https://t.me/eatsyrup/28768,https://t.me/universalsentinelsinblack/19152,https://t.me/northstation/12176,https://t.me/northstation/12311"
"activist_1333",2020-01-19 16:00:00 HKT--2020-01-19 17:59:59 HKT,"中西區","遮打花園","終審法院","會所街、遮打道","https://t.me/eatsyrup/30056,https://t.me/eatsyrup/30058,https://t.me/eatsyrup/30073,https://t.me/hktgb/47245,https://t.me/hktgb/47253,https://t.me/tko84/37841,https://t.me/islandalliance/6542,https://t.me/hktpg/3951,https://t.me/antiextraditionverifiednews/3224,https://t.me/taisindonteatteargas/14360,https://t.me/taisindonteatteargas/14365,https://t.me/taisindonteatteargas/14367,https://t.me/easternhawkeye/5417,https://t.me/easternhawkeye/5419,https://t.me/easternhawkeye/5420,https://t.me/reminder612/25980,https://t.me/reminder612/25982,https://t.me/reminder612/25988,https://t.me/hkmaplive/1185,https://t.me/polyufast/7544,https://t.me/pppnewstg/1996,https://t.me/pppnewstg/2000,https://t.me/scottscout/97075,https://t.me/ReconsAgency/288,https://t.me/realtimenewsbroadcasts/28376,https://t.me/realtimenewsbroadcasts/28389,https://t.me/eduhknews/8896,https://t.me/kbflF5c/9866,https://t.me/youngspiration/6285,https://t.me/suck_sentinel_channel/12770,https://t.me/suck_sentinel_channel/12787"
"activist_1334",2020-01-19 16:00:00 HKT--2020-01-19 17:59:59 HKT,"中西區","長江集團中心","紅棉路、花園道","德輔道中、皇后大道中","https://t.me/eatsyrup/30056,https://t.me/eatsyrup/30058,https://t.me/eatsyrup/30073,https://t.me/hktgb/47245,https://t.me/hktgb/47253,https://t.me/tko84/37841,https://t.me/islandalliance/6542,https://t.me/hktpg/3951,https://t.me/antiextraditionverifiednews/3224,https://t.me/taisindonteatteargas/14360,https://t.me/taisindonteatteargas/14365,https://t.me/taisindonteatteargas/14367,https://t.me/easternhawkeye/5417,https://t.me/easternhawkeye/5419,https://t.me/easternhawkeye/5420,https://t.me/reminder612/25980,https://t.me/reminder612/25982,https://t.me/reminder612/25988,https://t.me/hkmaplive/1185,https://t.me/polyufast/7544,https://t.me/pppnewstg/1996,https://t.me/pppnewstg/2000,https://t.me/scottscout/97075,https://t.me/ReconsAgency/288,https://t.me/realtimenewsbroadcasts/28376,https://t.me/realtimenewsbroadcasts/28389,https://t.me/eduhknews/8896,https://t.me/kbflF5c/9866,https://t.me/youngspiration/6285,https://t.me/suck_sentinel_channel/12770,https://t.me/suck_sentinel_channel/12787"
"activist_1335",2020-01-19 16:00:00 HKT--2020-01-19 17:59:59 HKT,"中西區","德輔道中、雪廠街","德輔道中、遮打道","皇后大道中、雪廠街","https://t.me/eatsyrup/30056,https://t.me/eatsyrup/30058,https://t.me/eatsyrup/30073,https://t.me/hktgb/47245,https://t.me/hktgb/47253,https://t.me/tko84/37841,https://t.me/islandalliance/6542,https://t.me/hktpg/3951,https://t.me/antiextraditionverifiednews/3224,https://t.me/taisindonteatteargas/14360,https://t.me/taisindonteatteargas/14365,https://t.me/taisindonteatteargas/14367,https://t.me/easternhawkeye/5417,https://t.me/easternhawkeye/5419,https://t.me/easternhawkeye/5420,https://t.me/reminder612/25980,https://t.me/reminder612/25982,https://t.me/reminder612/25988,https://t.me/hkmaplive/1185,https://t.me/polyufast/7544,https://t.me/pppnewstg/1996,https://t.me/pppnewstg/2000,https://t.me/scottscout/97075,https://t.me/ReconsAgency/288,https://t.me/realtimenewsbroadcasts/28376,https://t.me/realtimenewsbroadcasts/28389,https://t.me/eduhknews/8896,https://t.me/kbflF5c/9866,https://t.me/youngspiration/6285,https://t.me/suck_sentinel_channel/12770,https://t.me/suck_sentinel_channel/12787"
"activist_1336",2020-01-25 22:00:00 HKT--2020-01-25 23:59:59 HKT,"油尖旺區","朗豪坊","旺角砵蘭街",NA,"https://t.me/weatherjj/21799,https://t.me/eatsyrup/31067,https://t.me/eatsyrup/31092,https://t.me/windseasonhk/24403,https://t.me/windseasonhk/24404,https://t.me/hknewchannel/2489,https://t.me/realtimenewsbroadcasts/28868,https://t.me/realtimenewsbroadcasts/28869,https://t.me/realtimenewsbroadcasts/28872,https://t.me/realtimenewsbroadcasts/28873,https://t.me/realtimenewsbroadcasts/28874,https://t.me/realtimenewsbroadcasts/28876,https://t.me/realtimenewsbroadcasts/28883,https://t.me/canigosomeplacefun/71939,https://t.me/canigosomeplacefun/71943,https://t.me/eduhknews/8996,https://t.me/eduhknews/8999,https://t.me/suck_sentinel_channel/13636,https://t.me/suck_sentinel_channel/13639,https://t.me/suck_sentinel_channel/13662"
"activist_1337",2020-01-25 22:00:00 HKT--2020-01-25 23:59:59 HKT,"油尖旺區","旺角亞皆老街",NA,NA,"https://t.me/weatherjj/21799,https://t.me/eatsyrup/31067,https://t.me/eatsyrup/31092,https://t.me/windseasonhk/24403,https://t.me/windseasonhk/24404,https://t.me/hknewchannel/2489,https://t.me/realtimenewsbroadcasts/28868,https://t.me/realtimenewsbroadcasts/28869,https://t.me/realtimenewsbroadcasts/28872,https://t.me/realtimenewsbroadcasts/28873,https://t.me/realtimenewsbroadcasts/28874,https://t.me/realtimenewsbroadcasts/28876,https://t.me/realtimenewsbroadcasts/28883,https://t.me/canigosomeplacefun/71939,https://t.me/canigosomeplacefun/71943,https://t.me/eduhknews/8996,https://t.me/eduhknews/8999,https://t.me/suck_sentinel_channel/13636,https://t.me/suck_sentinel_channel/13639,https://t.me/suck_sentinel_channel/13662"
"activist_1338",2020-01-26 00:00:00 HKT--2020-01-26 01:59:59 HKT,"油尖旺區","朗豪坊","旺角砵蘭街",NA,"https://t.me/realtimenewsbroadcasts/28914,https://t.me/suck_sentinel_channel/13700"
"activist_1339",2020-01-26 00:00:00 HKT--2020-01-26 01:59:59 HKT,"油尖旺區","旺角亞皆老街",NA,NA,"https://t.me/realtimenewsbroadcasts/28914,https://t.me/suck_sentinel_channel/13700"
"activist_1340",2020-01-26 22:00:00 HKT--2020-01-26 23:59:59 HKT,"油尖旺區","旺角砵蘭街",NA,NA,"https://t.me/eatsyrup/31435,https://t.me/munglunsavehk/37976"
"activist_1341",2020-01-27 00:00:00 HKT--2020-01-27 01:59:59 HKT,"油尖旺區","朗豪坊","砵蘭街、山東街","彌敦道、山東街","https://t.me/weatherjj/21911,https://t.me/eatsyrup/31457,https://t.me/localpresshk/11214,https://t.me/pppnewstg/2081,https://t.me/ReconsAgency/368,https://t.me/realtimenewsbroadcasts/29116,https://t.me/realtimenewsbroadcasts/29118,https://t.me/realtimenewsbroadcasts/29120,https://t.me/canigosomeplacefun/72352,https://t.me/canigosomeplacefun/72353,https://t.me/canigosomeplacefun/72356,https://t.me/canigosomeplacefun/72363,https://t.me/eduhknews/9063,https://t.me/suck_sentinel_channel/13908"
"activist_1342",2020-02-04 22:00:00 HKT--2020-02-04 23:59:59 HKT,"元朗區","天瑞邨 天瑞商場","天瑞二邨","天瑞邨","https://t.me/weatherjj/22268,https://t.me/eatsyrup/32487,https://t.me/eatsyrup/32494,https://t.me/hktgb/49193,https://t.me/reminder612/26169,https://t.me/scottscout/100921,https://t.me/tsw8907/20940,https://t.me/realtimenewsbroadcasts/29835,https://t.me/realtimenewsbroadcasts/29842,https://t.me/realtimenewsbroadcasts/29844,https://t.me/realtimenewsbroadcasts/29855,https://t.me/canigosomeplacefun/73895,https://t.me/canigosomeplacefun/73913,https://t.me/suck_sentinel_channel/14544"
"activist_1343",2020-02-04 22:00:00 HKT--2020-02-04 23:59:59 HKT,"元朗區","天瑞一邨",NA,NA,"https://t.me/weatherjj/22268,https://t.me/eatsyrup/32487,https://t.me/eatsyrup/32494,https://t.me/hktgb/49193,https://t.me/reminder612/26169,https://t.me/scottscout/100921,https://t.me/tsw8907/20940,https://t.me/realtimenewsbroadcasts/29835,https://t.me/realtimenewsbroadcasts/29842,https://t.me/realtimenewsbroadcasts/29844,https://t.me/realtimenewsbroadcasts/29855,https://t.me/canigosomeplacefun/73895,https://t.me/canigosomeplacefun/73913,https://t.me/suck_sentinel_channel/14544"
"activist_1344",2020-02-04 22:00:00 HKT--2020-02-04 23:59:59 HKT,"西貢區","尚德邨",NA,NA,"https://t.me/weatherjj/22268,https://t.me/reminder612/26169"
"activist_1345",2020-02-04 22:00:00 HKT--2020-02-04 23:59:59 HKT,"油尖旺區","西洋菜南街",NA,NA,"https://t.me/weatherjj/22268,https://t.me/reminder612/26169"
"activist_1346",2020-02-04 22:00:00 HKT--2020-02-04 23:59:59 HKT,"油尖旺區","山東街",NA,NA,"https://t.me/weatherjj/22268,https://t.me/reminder612/26169"
"activist_1347",2020-02-08 22:00:00 HKT--2020-02-08 23:59:59 HKT,"西貢區","尚德邨","廣明苑",NA,"https://t.me/eatsyrup/32778,https://t.me/eatsyrup/32781,https://t.me/localpresshk/11973,https://t.me/antiextraditionverifiednews/3239,https://t.me/mosdefenders/14571,https://t.me/reminder612/26221,https://t.me/realtimenewsbroadcasts/30118,https://t.me/realtimenewsbroadcasts/30120,https://t.me/realtimenewsbroadcasts/30122,https://t.me/realtimenewsbroadcasts/30124,https://t.me/canigosomeplacefun/74398,https://t.me/tko999/8686,https://t.me/eduhknews/9116,https://t.me/protectwhampoaaaa2/3891,https://t.me/protectwhampoaaaa2/3892"
"activist_1348",2020-02-29 20:00:00 HKT--2020-02-29 21:59:59 HKT,"油尖旺區","聯合廣場","彌敦道、太子道西","太子道西、大南街","https://t.me/ncetransport/19929,https://t.me/eatsyrup/34756,https://t.me/eatsyrup/34758,https://t.me/eatsyrup/34763,https://t.me/eatsyrup/34765,https://t.me/eatsyrup/34768,https://t.me/eatsyrup/34769,https://t.me/eatsyrup/34773,https://t.me/eatsyrup/34781,https://t.me/universalsentinelsinblack/22542,https://t.me/antiextraditionverifiednews/3254,https://t.me/taisindonteatteargas/16003,https://t.me/taisindonteatteargas/16008,https://t.me/taisindonteatteargas/16012,https://t.me/reminder612/26387,https://t.me/reminder612/26392,https://t.me/hkmaplive/1389,https://t.me/hkmaplive/1390,https://t.me/polyufast/9482,https://t.me/scottscout/104326,https://t.me/scottscout/104338,https://t.me/hkuber/7073,https://t.me/hkgstudentspower/4827,https://t.me/hkgstudentspower/4830,https://t.me/realtimenewsbroadcasts/31177,https://t.me/realtimenewsbroadcasts/31185,https://t.me/realtimenewsbroadcasts/31186,https://t.me/realtimenewsbroadcasts/31194,https://t.me/realtimenewsbroadcasts/31195,https://t.me/realtimenewsbroadcasts/31196,https://t.me/realtimenewsbroadcasts/31203,https://t.me/canigosomeplacefun/76289,https://t.me/canigosomeplacefun/76296,https://t.me/canigosomeplacefun/76298,https://t.me/canigosomeplacefun/76302,https://t.me/canigosomeplacefun/76325,https://t.me/eduhknews/9213,https://t.me/eduhknews/9215,https://t.me/protectwhampoaaaa2/4309,https://t.me/suck_sentinel_channel/16315,https://t.me/suck_sentinel_channel/16321,https://t.me/suck_sentinel_channel/16325,https://t.me/suck_sentinel_channel/16335,https://t.me/suck_sentinel_channel/16339"
"activist_1349",2020-02-29 20:00:00 HKT--2020-02-29 21:59:59 HKT,"油尖旺區","始創中心","彌敦道、弼街","彌敦道、旺角道","https://t.me/ncetransport/19929,https://t.me/eatsyrup/34756,https://t.me/eatsyrup/34758,https://t.me/eatsyrup/34763,https://t.me/eatsyrup/34765,https://t.me/eatsyrup/34768,https://t.me/eatsyrup/34769,https://t.me/eatsyrup/34773,https://t.me/eatsyrup/34781,https://t.me/universalsentinelsinblack/22542,https://t.me/antiextraditionverifiednews/3254,https://t.me/taisindonteatteargas/16003,https://t.me/taisindonteatteargas/16008,https://t.me/taisindonteatteargas/16012,https://t.me/reminder612/26387,https://t.me/reminder612/26392,https://t.me/hkmaplive/1389,https://t.me/hkmaplive/1390,https://t.me/polyufast/9482,https://t.me/scottscout/104326,https://t.me/scottscout/104338,https://t.me/hkuber/7073,https://t.me/hkgstudentspower/4827,https://t.me/hkgstudentspower/4830,https://t.me/realtimenewsbroadcasts/31177,https://t.me/realtimenewsbroadcasts/31185,https://t.me/realtimenewsbroadcasts/31186,https://t.me/realtimenewsbroadcasts/31194,https://t.me/realtimenewsbroadcasts/31195,https://t.me/realtimenewsbroadcasts/31196,https://t.me/realtimenewsbroadcasts/31203,https://t.me/canigosomeplacefun/76289,https://t.me/canigosomeplacefun/76296,https://t.me/canigosomeplacefun/76298,https://t.me/canigosomeplacefun/76302,https://t.me/canigosomeplacefun/76325,https://t.me/eduhknews/9213,https://t.me/eduhknews/9215,https://t.me/protectwhampoaaaa2/4309,https://t.me/suck_sentinel_channel/16315,https://t.me/suck_sentinel_channel/16321,https://t.me/suck_sentinel_channel/16325,https://t.me/suck_sentinel_channel/16335,https://t.me/suck_sentinel_channel/16339"
"activist_1350",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","旺角中心","彌敦道、亞皆老街","彌敦道、快富街","https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1351",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","朗豪坊","雅蘭中心","彌敦道、山東街","https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
