"event_id","date","time","link","type","district","location1","location2","location3","location4","location5","location6","location7","location8","location9","location10","location11","location12","location13"
2174,2020-01-07,"12:45:00","https://t.me/hongkongertimetable/1144,https://t.me/HK_Schedule/1639,https://t.me/shojosupportchannel/3168","lunch","中西區","國際金融中心 國際金融中心商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2175,2020-01-07,"14:30:00","https://t.me/hongkongertimetable/1144,https://t.me/HK_Schedule/1639,https://t.me/shojosupportchannel/3168","lunch","中西區","中環",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2176,2020-01-07,"16:00:00","https://t.me/shojosupportchannel/84","exhibition","荃灣區","愉景新城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2177,2020-01-07,"13:30:00","https://t.me/shojosupportchannel/3168","organisation","東區","鰂魚涌站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,2020-01-07,"21:05:00","https://t.me/runtogetherhkerspromo/607","wall","東區","青年廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2179,2020-01-07,"20:00:00","https://t.me/shojosupportchannel/3168","lunch","油尖旺區","逸東酒店",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2180,2020-01-08,"20:30:00","https://t.me/hongkongertimetable/1138,https://t.me/HK_Schedule/1632","mall","觀塘區","順利邨 順利商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2181,2020-01-08,"20:30:00","https://t.me/shojosupportchannel/3179","memorial","觀塘區","順利邨 順利商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2182,2020-01-08,"20:00:00","https://t.me/hongkongertimetable/1141,https://t.me/HK_Schedule/1636,https://t.me/tko84/36365,https://t.me/shojosupportchannel/3179","memorial","西貢區","尚德邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2183,2020-01-08,"22:00:00","https://t.me/frontlinelive/7624","assembly","中西區","高等法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2184,2020-01-08,"15:00:00","https://t.me/frontlinelive/7624","assembly","九龍城區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2185,2020-01-08,"15:00:00","https://t.me/frontlinelive/7718","march","九龍城區","海心公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2186,2020-01-08,"15:00:00","https://t.me/frontlinelive/7624","assembly","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2187,2020-01-08,"21:00:00","https://t.me/shojosupportchannel/3179","memorial","油尖旺區","油麻地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2188,2020-01-08,"18:00:00","https://t.me/cusunews/7164","others","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2189,2020-01-09,"21:00:00","https://t.me/hongkongertimetable/1133","training","元朗區","天水圍",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2190,2020-01-09,"18:00:00","https://t.me/shojosupportchannel/3186","writing","元朗區","天水圍",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2191,2020-01-09,"13:00:00","https://t.me/hongkongertimetable/1157","lunch","觀塘區","零碳天地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2192,2020-01-09,"13:00:00","https://t.me/shojosupportchannel/3186","writing","觀塘區","零碳天地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2193,2020-01-09,"18:00:00","https://t.me/shojosupportchannel/3186","writing","觀塘區","九龍灣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2194,2020-01-09,"10:30:00","https://t.me/sparkalliancehk/8574","march","中西區","高等法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2195,2020-01-10,"13:00:00","https://t.me/hkposter777/22811,https://t.me/hongkongertimetable/1148,https://t.me/HK_Schedule/1645","lunch","黃大仙區","大有街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2196,2020-01-10,"20:30:00","https://t.me/hongkongertimetable/1114,https://t.me/hongkongertimetable/1171,https://t.me/HK_Schedule/1607","screening","葵青區","石蔭邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2197,2020-01-10,"20:30:00","https://t.me/hongkongertimetable/1114,https://t.me/hongkongertimetable/1171,https://t.me/HK_Schedule/1607","screening","葵青區","葵涌邨 葵涌商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2198,2020-01-10,"20:30:00","https://t.me/hongkongertimetable/1114,https://t.me/hongkongertimetable/1171,https://t.me/HK_Schedule/1607","screening","葵青區","葵涌邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2199,2020-01-10,"13:00:00","https://t.me/hongkongertimetable/1164","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2200,2020-01-10,"12:45:00","https://t.me/hongkongertimetable/1165","lunch","東區","港島東中心","太古華蘭路",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2201,2020-01-10,"12:45:00","https://t.me/hongkongertimetable/1166,https://t.me/HK_Schedule/1678,https://t.me/Central_5DN1L_HK/683","lunch","中西區","國際金融中心 國際金融中心商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2202,2020-01-10,"20:13:00","https://t.me/runtogetherhkerspromo/590,https://t.me/runtogetherhkerspromo/634","training","深水埗區","凱樂苑","海盈邨","南昌站","幸福邨","深水埗興華街西",NA,NA,NA,NA,NA,NA,NA,NA
2203,2020-01-10,"20:13:00","https://t.me/runtogetherhkerspromo/590","training","葵青區,荃灣區","貨櫃碼頭南路","昂船洲大橋",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2204,2020-01-10,"21:05:00","https://t.me/runtogetherhkerspromo/634","training","中西區,灣仔區","信德中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2205,2020-01-11,"17:00:00","https://t.me/Lennonovazed_channel/2631,https://t.me/hkstandstrong_promo/34313,https://t.me/hkposter777/23095,https://t.me/hkposter777/23125,https://t.me/hongkongertimetable/1172,https://t.me/HK_Schedule/1647,https://t.me/Lennonovazed_channel/2691","wall","中西區","金鐘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2206,2020-01-11,"22:00:00","https://t.me/Lennonovazed_channel/2631,https://t.me/hkstandstrong_promo/34313,https://t.me/hkposter777/23095,https://t.me/hkposter777/23125,https://t.me/hongkongertimetable/1172,https://t.me/HK_Schedule/1647,https://t.me/Lennonovazed_channel/2691","wall","中西區","金鐘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2207,2020-01-11,"19:30:00","https://t.me/hkdiu/32,https://t.me/hkdiu/19,https://t.me/hkdiu/20","organisation","觀塘區","祥順工業大廈",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2208,2020-01-11,"19:30:00","https://t.me/hkdiu/32,https://t.me/hkdiu/19,https://t.me/hkdiu/20","organisation","觀塘區","牛頭角觀塘道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2209,2020-01-11,"19:30:00","https://t.me/YellowCreationRecruitment/34","others","觀塘區","祥順工業大廈",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2210,2020-01-11,"19:30:00","https://t.me/YellowCreationRecruitment/34","others","觀塘區","牛頭角觀塘道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2211,2020-01-11,"16:00:00","https://t.me/aspireupperroom/52,https://t.me/hongkongertimetable/1156,https://t.me/HK_Schedule/1668","volunteer","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2212,2020-01-11,"14:00:00","https://t.me/aspireupperroom/52,https://t.me/hongkongertimetable/1156,https://t.me/HK_Schedule/1668","volunteer","沙田區","麗峰花園 明苑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2213,2020-01-11,"16:00:00","https://t.me/aspireupperroom/52","volunteer","東區","炮台山電氣道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2214,2020-01-11,"14:00:00","https://t.me/hongkongertimetable/1156,https://t.me/HK_Schedule/1668","volunteer","西貢區","和明苑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2215,2020-01-11,"17:00:00","https://t.me/HK_Schedule/1700","organisation","油尖旺區","油麻地新填地街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2216,2020-01-12,"17:00:00","https://t.me/hkstandstrong_promo/34292,https://t.me/hkstandstrong_promo/34357,https://t.me/hkstandstrong_promo/34367,https://t.me/hkstandstrong_promo/34442,https://t.me/hkstandstrong_promo/34510,https://t.me/hkstandstrong_promo/34568,https://t.me/hkposter777/22313,https://t.me/hkindependencepromote/180,https://t.me/hkposter777/23213,https://t.me/hkonlywayout/192,https://t.me/hkposter777/23361,https://t.me/hkposter777/23463,https://t.me/hkposter777/23471,https://t.me/hongkongertimetable/1101,https://t.me/hongkongertimetable/1130,https://t.me/hongkongertimetable/1179,https://t.me/reminder612/25930,https://t.me/HK_Schedule/1598,https://t.me/HK_Schedule/1686,https://t.me/CivilAssemblyTeam/931,https://t.me/CivilAssemblyTeam/939,https://t.me/CivilAssemblyTeam/944,https://t.me/CivilAssemblyTeam/953,https://t.me/CivilAssemblyTeam/956,https://t.me/CivilAssemblyTeam/958,https://t.me/CivilAssemblyTeam/961,https://t.me/CivilAssemblyTeam/963,https://t.me/CivilAssemblyTeam/966,https://t.me/CivilAssemblyTeam/968","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2217,2020-01-12,"14:00:00","https://t.me/hkstandstrong_promo/34292,https://t.me/hkstandstrong_promo/34357,https://t.me/hkstandstrong_promo/34367,https://t.me/hkstandstrong_promo/34442,https://t.me/hkstandstrong_promo/34510,https://t.me/hkstandstrong_promo/34568,https://t.me/hkposter777/22313,https://t.me/hkindependencepromote/180,https://t.me/hkposter777/23213,https://t.me/hkonlywayout/192,https://t.me/hkposter777/23361,https://t.me/hkposter777/23463,https://t.me/hkposter777/23471,https://t.me/hongkongertimetable/1101,https://t.me/hongkongertimetable/1130,https://t.me/hongkongertimetable/1179,https://t.me/reminder612/25930,https://t.me/HK_Schedule/1598,https://t.me/HK_Schedule/1686,https://t.me/CivilAssemblyTeam/931,https://t.me/CivilAssemblyTeam/939,https://t.me/CivilAssemblyTeam/944,https://t.me/CivilAssemblyTeam/953,https://t.me/CivilAssemblyTeam/956,https://t.me/CivilAssemblyTeam/958,https://t.me/CivilAssemblyTeam/961,https://t.me/CivilAssemblyTeam/963,https://t.me/CivilAssemblyTeam/966,https://t.me/CivilAssemblyTeam/968","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2218,2020-01-12,"08:30:00","https://t.me/hkposter777/23546","assembly","西貢區","將軍澳",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2219,2020-01-12,"16:00:00","https://t.me/HK_Schedule/1621","others","灣仔區","灣仔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220,2020-01-13,"12:45:00","https://t.me/hongkongertimetable/1196,https://t.me/HK_Schedule/1714","lunch","葵青區","九龍貿易中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2221,2020-01-14,"14:00:00","https://t.me/hkposter777/19124,https://t.me/HK_Schedule/1207","exhibition","油尖旺區","香港文化中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2222,2020-01-14,"20:00:00","https://t.me/hongkongertimetable/1160,https://t.me/HK_Schedule/1737","assembly","西貢區","香港單車館",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,2020-01-14,"20:00:00","https://t.me/HK_Schedule/1659","musicial","西貢區","香港單車館","將軍澳寶康路",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2224,2020-01-14,"13:00:00","https://t.me/hongkongertimetable/1167,https://t.me/HK_Schedule/1737","lunch","觀塘區","零碳天地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2225,2020-01-14,"13:00:00","https://t.me/hongkongertimetable/1209,https://t.me/HK_Schedule/1737,https://t.me/HK_Schedule/1745,https://t.me/Central_5DN1L_HK/861","lunch","中西區","置地廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2226,2020-01-14,"11:00:00","https://t.me/hongkongertimetable/1209,https://t.me/HK_Schedule/1737,https://t.me/HK_Schedule/1745,https://t.me/Central_5DN1L_HK/861","lunch","中西區","中環",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2227,2020-01-14,"15:00:00","https://t.me/HK_Schedule/1201","volunteer","黃大仙區","慈康邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2228,2020-01-15,"21:30:00","https://t.me/hkstandstrong_promo/34179,https://t.me/hkposter777/22866","strike","灣仔區","灣仔皇后大道東",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2229,2020-01-15,"21:30:00","https://t.me/shojosupportchannel/3204","assembly","灣仔區","灣仔皇后大道東",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2230,2020-01-15,"14:00:00","https://t.me/CWBwalkwithu/54","others","灣仔區","渣甸坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2231,2020-01-15,"14:00:00","https://t.me/hkposter777/23958,https://t.me/hongkongertimetable/1200,https://t.me/HK_Schedule/1735,https://t.me/hkpicnic/1734,https://t.me/shojosupportchannel/3204,https://t.me/cusunews/7169,https://t.me/cusunews/7171,https://t.me/cusunews/7173","assembly","中西區","香港大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2232,2020-01-15,"22:00:00","https://t.me/hongkongertimetable/1173","talk","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2233,2020-01-15,"22:00:00","https://t.me/HK_Schedule/1683","others","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2234,2020-01-15,"12:45:00","https://t.me/hongkongertimetable/1217","lunch","葵青區","九龍貿易中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2235,2020-01-15,"12:45:00","https://t.me/HK_Schedule/1752","mall","葵青區","九龍貿易中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2236,2020-01-15,"14:00:00","https://t.me/shojosupportchannel/3204","assembly","葵青區","葵涌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2237,2020-01-15,"12:45:00","https://t.me/shojosupportchannel/3204","assembly","葵青區","九龍貿易中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2238,2020-01-15,"21:00:00","https://t.me/shojosupportchannel/3204","assembly","九龍城區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2239,2020-01-15,"21:00:00","https://t.me/shojosupportchannel/3204","assembly","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2240,2020-01-15,"12:45:00","https://t.me/shojosupportchannel/3204","assembly","沙田區","沙田醫院",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2241,2020-01-15,"15:00:00","https://t.me/shojosupportchannel/3204","assembly","沙田區","沙田醫院",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2242,2020-01-16,"20:00:00","https://t.me/hkstandstrong_promo/34832,https://t.me/hkstandstrong_promo/34982,https://t.me/hkposter777/23787,https://t.me/hkposter777/24022,https://t.me/hongkongertimetable/1205","assembly","黃大仙區","鑽石山站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2243,2020-01-16,"20:00:00","https://t.me/HK_Schedule/1734","religious","黃大仙區","鑽石山站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2244,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","黃大仙區","鑽石山站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2245,2020-01-16,"20:00:00","https://t.me/shojosupportchannel/3213","lunch","黃大仙區","鑽石山站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2246,2020-01-16,"12:45:00","https://t.me/hkstandstrong_promo/34965,https://t.me/HK_Schedule/1773,https://t.me/shojosupportchannel/3213","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2247,2020-01-16,"09:00:00","https://t.me/hkstandstrong_promo/34965,https://t.me/HK_Schedule/1773,https://t.me/shojosupportchannel/3213","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2248,2020-01-16,"21:00:00","https://t.me/hkstandstrong_promo/34965,https://t.me/HK_Schedule/1773,https://t.me/shojosupportchannel/3213","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2249,2020-01-16,"13:00:00","https://t.me/hongkongertimetable/1238","march","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2250,2020-01-16,"12:45:00","https://t.me/taikooisalsohkspringpocket/701,https://t.me/shojosupportchannel/3213","lunch","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2251,2020-01-16,"09:00:00","https://t.me/taikooisalsohkspringpocket/701,https://t.me/shojosupportchannel/3213","lunch","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2252,2020-01-16,"21:00:00","https://t.me/taikooisalsohkspringpocket/701,https://t.me/shojosupportchannel/3213","lunch","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2253,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","writing","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2254,2020-01-16,"21:30:00","https://t.me/hkposter777/23950,https://t.me/hongkongertimetable/1228,https://t.me/HK_Schedule/1766","screening","大埔區","大埔中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2255,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","大埔區","大埔中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2256,2020-01-16,"13:30:00","https://t.me/shojosupportchannel/3213","lunch","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2257,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","lunch","大埔區","大埔中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2258,2020-01-16,"13:30:00","https://t.me/hkposter777/24036,https://t.me/hongkongertimetable/1250,https://t.me/HK_Schedule/1792","others","中西區","海港政府大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2259,2020-01-16,"12:00:00","https://t.me/hongkongertimetable/1246,https://t.me/hongkongertimetable/1257,https://t.me/Central_5DN1L_HK/959,https://t.me/shojosupportchannel/3213","lunch","中西區","中環",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2260,2020-01-16,"12:45:00","https://t.me/hongkongertimetable/1246,https://t.me/hongkongertimetable/1257,https://t.me/Central_5DN1L_HK/959,https://t.me/shojosupportchannel/3213","lunch","中西區","海港政府大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2261,2020-01-16,"09:00:00","https://t.me/hongkongertimetable/1246,https://t.me/hongkongertimetable/1257,https://t.me/Central_5DN1L_HK/959,https://t.me/shojosupportchannel/3213","lunch","中西區","海港政府大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2262,2020-01-16,"21:00:00","https://t.me/hongkongertimetable/1246,https://t.me/hongkongertimetable/1257,https://t.me/Central_5DN1L_HK/959,https://t.me/shojosupportchannel/3213","lunch","中西區","海港政府大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2263,2020-01-16,"21:00:00","https://t.me/hongkongertimetable/1188,https://t.me/HK_Schedule/1707","screening","西貢區","翠林體育館","翠林邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2264,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","西貢區","翠林邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,2020-01-16,"20:00:00","https://t.me/shojosupportchannel/3213","lunch","西貢區","翠林邨","翠林體育館",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2266,2020-01-16,"21:00:00","https://t.me/HK_Schedule/1707","screening","北區","翠林",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2267,2020-01-16,"08:00:00","https://t.me/shojosupportchannel/89","march","北區","粉嶺",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2268,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","沙田區","威爾斯親王醫院",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2269,2020-01-16,"12:00:00","https://t.me/shojosupportchannel/3213","lunch","沙田區","威爾斯親王醫院",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2270,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","lunch","沙田區","威爾斯親王醫院",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2271,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","九龍城區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2272,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","lunch","九龍城區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","writing","九龍城區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2274,2020-01-16,"09:00:00","https://t.me/shojosupportchannel/3213","lunch","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2275,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","lunch","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2276,2020-01-16,"21:00:00","https://t.me/shojosupportchannel/3213","writing","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2277,2020-01-17,"13:00:00","https://t.me/hkstandstrong_promo/34928,https://t.me/hkposter777/23865,https://t.me/hongkongertimetable/1215,https://t.me/HK_Schedule/1751","lunch","黃大仙區","大有街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2278,2020-01-17,"21:00:00","https://t.me/hongkongertimetable/1140,https://t.me/hongkongertimetable/1235,https://t.me/HK_Schedule/1637","training","油尖旺區","尖沙咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2279,2020-01-17,"21:00:00","https://t.me/hongkongertimetable/1140,https://t.me/hongkongertimetable/1235,https://t.me/HK_Schedule/1637","training","油尖旺區","紅磡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2280,2020-01-17,"22:00:00","https://t.me/mkbrosiscome/100,https://t.me/findagoodboss/1096","writing","油尖旺區","油麻地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2281,2020-01-17,"21:00:00","https://t.me/hongkongertimetable/1161,https://t.me/hongkongertimetable/1240,https://t.me/HK_Schedule/1655,https://t.me/HK_Schedule/1775","assembly","大埔區","大埔海濱公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2282,2020-01-17,"19:00:00","https://t.me/hongkongertimetable/1185","assembly","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2283,2020-01-17,"19:00:00","https://t.me/hongkongertimetable/1233,https://t.me/HK_Schedule/1715","talk","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2284,2020-01-17,"14:00:00","https://t.me/hongkongertimetable/1187","lunch","中西區","香港工業大廈",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2285,2020-01-17,"14:00:00","https://t.me/CivilAssemblyTeam/1017","assembly","中西區","西營盤社區綜合大樓","西營盤站","西營盤高街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2286,2020-01-17,"14:00:00","https://t.me/hongkongertimetable/1187,https://t.me/HK_Schedule/1704","lunch","深水埗區","荔枝角收押所",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2287,2020-01-17,"14:30:00","https://t.me/hongkongertimetable/1195","lunch","南區","黃竹坑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2288,2020-01-17,"21:00:00","https://t.me/hongkongertimetable/1284","training","九龍城區,油尖旺區","海逸坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2289,2020-01-17,"14:00:00","https://t.me/CivilAssemblyTeam/1017","assembly","西貢區","浩明苑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2290,2020-01-17,"21:05:00","https://t.me/runtogetherhkerspromo/597","court","九龍城區","海逸坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2291,2020-01-18,"18:00:00","https://t.me/hkstandstrong_promo/34232","market","黃大仙區","仁愛街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2292,2020-01-18,"18:00:00","https://t.me/hkstandstrong_promo/34233","market","東區","西灣河",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2293,2020-01-18,"21:00:00","https://t.me/hongkongertimetable/1203,https://t.me/HK_Schedule/1733","market","葵青區","葵涌邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294,2020-01-18,"12:00:00","https://t.me/hongkongertimetable/1203,https://t.me/HK_Schedule/1733","market","葵青區","葵涌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2295,2020-01-18,"14:00:00","https://t.me/hongkongertimetable/1203,https://t.me/HK_Schedule/1733","market","葵青區","葵涌邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2296,2020-01-18,"14:00:00","https://t.me/hongkongertimetable/1236","volunteer","西貢區","厚德邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2297,2020-01-18,"18:00:00","https://t.me/hongkongertimetable/1241,https://t.me/HK_Schedule/1774","market","西貢區","將軍澳",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2298,2020-01-18,"14:00:00","https://t.me/HK_Schedule/1772","others","西貢區","厚德邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2299,2020-01-18,"22:30:00","https://t.me/hongkongertimetable/1244,https://t.me/HK_Schedule/1779,https://t.me/HKvideoproductionunionchannel/86","organisation","灣仔區","富德樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
